caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
major general al es da,Casual,Instagram,Gen Z,major general al es da,Business,Follow for more!,medium,kaggle_instagram,major general al es da,0,1,1,2
vivanyaarr memes meme memesdaily dailymemes live livestream livestreaming streams réel,Casual,Instagram,Gen Z,vivanyaarr memes meme memesdaily dailymemes live livestream livestreaming streams réel reels reelsinstagram reelitfeelit,Gaming,Follow for more!,medium,kaggle_instagram,vivanyaarr memes meme memesdaily dailymemes live livestream livestreaming streams el,0,1,1,2
Bistro Bliss — Product Launch. Duration: 60 Days,Professional,Pinterest,Professionals,,Food,Learn more!,low,kaggle_ads,bistro bliss product launch duration 60 days,3,2,4,1
Silk & Style — Brand Awareness. Duration: 30 Days,Professional,Facebook,Professionals,,Fashion,Learn more!,low,kaggle_ads,silk style brand awareness duration 30 days,3,0,4,1
memes listed,Casual,Instagram,Gen Z,memes listed,Trends,Follow for more!,medium,kaggle_instagram,memes listed,0,1,1,2
hiphopdance hiphop hiphopdancers hiphopcommunity hiphopinspo hiphopgoals hiphopart hiphopmoves hiphopskills,Casual,Instagram,Gen Z,hiphopdance hiphop hiphopdancers hiphopcommunity hiphopinspo hiphopgoals hiphopart hiphopmoves hiphopskills,Dance,Follow for more!,medium,kaggle_instagram,hiphopdance hiphop hiphopdancers hiphopcommunity hiphopinspo hiphopgoals hiphopart hiphopmoves hiphopskills,0,1,1,2
Dwell Delight — Market Expansion. Duration: 45 Days,Professional,Instagram,Millennials,,Home,Learn more!,low,kaggle_ads,dwell delight market expansion duration 45 days,3,1,2,1
latamangeshkar ashabhosle kishorekumar mukesh anumalik adnansami sonunigam uditnarayan alkayagnik,Casual,Instagram,Gen Z,latamangeshkar ashabhosle kishorekumar mukesh anumalik adnansami sonunigam uditnarayan alkayagnik,Music,Follow for more!,medium,kaggle_instagram,latamangeshkar ashabhosle kishorekumar mukesh anumalik adnansami sonunigam uditnarayan alkayagnik,0,1,1,2
Epicurean Edge — Brand Awareness. Duration: 45 Days,Professional,Twitter,Millennials,,Food,Learn more!,low,kaggle_ads,epicurean edge brand awareness duration 45 days,3,3,2,1
dialects include,Casual,Instagram,Gen Z,dialects include,Healthcare,Follow for more!,medium,kaggle_instagram,dialects include,0,1,1,2
defined bay,Casual,Instagram,Gen Z,defined bay,Business,Follow for more!,medium,kaggle_instagram,defined bay,0,1,1,2
transition transitions trending viral explore explorepage explorepage instagram instagood instadaily,Casual,Instagram,Gen Z,transition transitions trending viral explore explorepage explorepage instagram instagood instadaily instalike,Trends,Follow for more!,medium,kaggle_instagram,transition transitions trending viral explore explorepage explorepage instagram instagood instadaily,0,1,1,2
Enjoying a quiet evening with a book and some tea.,Casual,Facebook,Millennials,#Enjoyment #BookTime,General,Share your thoughts!,medium,kaggle_sentiment,enjoying quiet evening book tea,0,0,2,2
Overflowing with gratitude for life's blessings.,Casual,Instagram,Millennials,#Gratitude #Blessed,General,Share your thoughts!,medium,kaggle_sentiment,overflowing gratitude life blessings,0,1,2,2
Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen.,Casual,Instagram,Millennials,#BakingAdventures #HighSchoolBakes,General,Share your thoughts!,low,kaggle_sentiment,experimenting new recipe school bake sale baking adventures kitchen,0,1,2,1
fyp pourtoi album series,Casual,Instagram,Gen Z,fyp pourtoi album series,Trends,Follow for more!,medium,kaggle_instagram,fyp pourtoi album series,0,1,1,2
please let make,Casual,Instagram,Gen Z,please let make,Crafts,Follow for more!,medium,kaggle_instagram,please let make,0,1,1,2
"Torn between opposing emotions, an ambivalence that colors my decisions with shades of uncertainty.",Casual,Facebook,Millennials,#Ambivalence #ShadesOfUncertainty,General,Share your thoughts!,low,kaggle_sentiment,torn opposing emotions ambivalence colors decisions shades uncertainty,0,0,2,1
internet crime records,Casual,Instagram,Gen Z,internet crime records,Cinema,Follow for more!,medium,kaggle_instagram,internet crime records,0,1,1,2
rs virat viratkohli cricket rohitsharma kohli msdhoni national badminton ac,Casual,Instagram,Gen Z,rs virat viratkohli cricket rohitsharma kohli msdhoni national badminton ac dhoni post virushka klrahul csk icc teamindia viratian bcci msd global path mahi anushkasharma,Sports,Follow for more!,medium,kaggle_instagram,rs virat viratkohli cricket rohitsharma kohli msdhoni national badminton ac,0,1,1,2
indianrailways indiantrains,Casual,Instagram,Gen Z,indianrailways indiantrains,Travel,Follow for more!,medium,kaggle_instagram,indianrailways indiantrains,0,1,1,2
animation series,Casual,Instagram,Gen Z,animation series,Crafts,Follow for more!,medium,kaggle_instagram,animation series,0,1,1,2
nimmaupendra uppifans jhankarmusic kannadareels cousins superlyrics kannadalyrics nammabengaluru kannadafilm kannadasongs,Casual,Instagram,Gen Z,nimmaupendra uppifans jhankarmusic kannadareels cousins superlyrics kannadalyrics nammabengaluru kannadafilm kannadasongs sandalwoodadda sandalwoodadda dananjayakeys,Cinema,Follow for more!,medium,kaggle_instagram,nimmaupendra uppifans jhankarmusic kannadareels cousins superlyrics kannadalyrics nammabengaluru kannadafilm kannadasongs,0,1,1,2
jo ken unk,Casual,Instagram,Gen Z,jo ken unk,Comedy,Follow for more!,medium,kaggle_instagram,jo ken unk,0,1,1,2
refrain,Casual,Instagram,Gen Z,refrain,Fitness,Follow for more!,medium,kaggle_instagram,refrain,0,1,1,2
latinmusic shakira rickymartin enriqueiglesias marcanthony luisfonsi jbalvin maluma daddyyankee gloriaestefan,Casual,Instagram,Gen Z,latinmusic shakira rickymartin enriqueiglesias marcanthony luisfonsi jbalvin maluma daddyyankee gloriaestefan carlossantana,Music,Follow for more!,medium,kaggle_instagram,latinmusic shakira rickymartin enriqueiglesias marcanthony luisfonsi jbalvin maluma daddyyankee gloriaestefan,0,1,1,2
flex carbon bio abs wellness wellness gymstyle flex gym active,Casual,Instagram,Gen Z,flex carbon bio abs wellness wellness gymstyle flex gym active,Fitness,Follow for more!,medium,kaggle_instagram,flex carbon bio abs wellness wellness gymstyle flex gym active,0,1,1,2
Spark of inspiration ignites like a shooting star in the night sky.,Casual,Facebook,Millennials,#Spark #InspirationIgnited,General,Share your thoughts!,medium,kaggle_sentiment,spark inspiration ignites like shooting star night sky,0,0,2,2
beyond bhopalmotovlog support tracking technology activa expert training methods,Casual,Instagram,Gen Z,beyond bhopalmotovlog support tracking technology activa expert training methods,Music,Follow for more!,medium,kaggle_instagram,beyond bhopalmotovlog support tracking technology activa expert training methods,0,1,1,2
"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour",Casual,Facebook,Millennials,#CherishedPlaces #SeniorTravel,General,Share your thoughts!,low,kaggle_sentiment,embarked road trip revisit cherished places past nostalgia ultimate travel companion roadtrip nostalgiatour,0,0,2,1
blog coffee bites hard recipes online,Casual,Instagram,Gen Z,blog coffee bites hard recipes online,Food,Follow for more!,medium,kaggle_instagram,blog coffee bites hard recipes online,0,1,1,2
best show tv funpun news tv dadjokes best videos,Casual,Instagram,Gen Z,best show tv funpun news tv dadjokes best videos,Comedy,Follow for more!,medium,kaggle_instagram,best show tv funpun news tv dadjokes best videos,0,1,1,2
Nest Neat — Market Expansion. Duration: 30 Days,Professional,Twitter,Professionals,,Home,Learn more!,low,kaggle_ads,nest neat market expansion duration 30 days,3,3,4,1
shreyaghoshal hymn unk joy,Casual,Instagram,Gen Z,shreyaghoshal hymn unk joy,Music,Follow for more!,medium,kaggle_instagram,shreyaghoshal hymn unk joy,0,1,1,2
judaism jewishteachings jewishpath jewishpractice jewishculture jewishbeliefs,Casual,Instagram,Gen Z,judaism jewishteachings jewishpath jewishpractice jewishculture jewishbeliefs,Spirituality,Follow for more!,medium,kaggle_instagram,judaism jewishteachings jewishpath jewishpractice jewishculture jewishbeliefs,0,1,1,2
esports progamers gamingevent gamingleague esportsteam,Casual,Instagram,Gen Z,esports progamers gamingevent gamingleague esportsteam,Gaming,Follow for more!,medium,kaggle_instagram,esports progamers gamingevent gamingleague esportsteam,0,1,1,2
paulnicklen anniegriffiths joelsartore artwolfe peterlik chrisburkard jimmychin jamesnachtwey franslanting,Casual,Instagram,Gen Z,paulnicklen anniegriffiths joelsartore artwolfe peterlik chrisburkard jimmychin jamesnachtwey franslanting,Photography,Follow for more!,medium,kaggle_instagram,paulnicklen anniegriffiths joelsartore artwolfe peterlik chrisburkard jimmychin jamesnachtwey franslanting,0,1,1,2
Contemplating life's mysteries under the starry night sky.,Casual,Twitter,Millennials,#Contemplation #StarryNight,General,Share your thoughts!,medium,kaggle_sentiment,contemplating life mysteries starry night sky,0,3,2,2
Hopeful about the potential for personal growth.,Casual,Twitter,Millennials,#Hope #PersonalDevelopment,General,Share your thoughts!,low,kaggle_sentiment,hopeful potential personal growth,0,3,2,1
Fitness Front — Increase Sales. Duration: 15 Days,Professional,Twitter,Gen Z,,Health,Learn more!,low,kaggle_ads,fitness front increase sales duration 15 days,3,3,1,1
dogs doglovers dogcommunity dogbreeds doginspo doggoals dogtraining dogphotography dogwalking doglife,Casual,Instagram,Gen Z,dogs doglovers dogcommunity dogbreeds doginspo doggoals dogtraining dogphotography dogwalking doglife,Animals,Follow for more!,medium,kaggle_instagram,dogs doglovers dogcommunity dogbreeds doginspo doggoals dogtraining dogphotography dogwalking doglife,0,1,1,2
water bees,Casual,Instagram,Gen Z,water bees,Food,Follow for more!,medium,kaggle_instagram,water bees,0,1,1,2
fitnessreels gymreels mentality disciplined,Casual,Instagram,Gen Z,fitnessreels gymreels mentality disciplined,Motivation,Follow for more!,medium,kaggle_instagram,fitnessreels gymreels mentality disciplined,0,1,1,2
wedding fun dancefun,Casual,Instagram,Gen Z,wedding fun dancefun,Dance,Follow for more!,medium,kaggle_instagram,wedding fun dancefun,0,1,1,2
tvtrends tv tvbuzz tvnews tvcommunity tvinfluencers tvgoals tvinspo tvicons tvhighlights,Casual,Instagram,Gen Z,tvtrends tv tvbuzz tvnews tvcommunity tvinfluencers tvgoals tvinspo tvicons tvhighlights,Trends,Follow for more!,medium,kaggle_instagram,tvtrends tv tvbuzz tvnews tvcommunity tvinfluencers tvgoals tvinspo tvicons tvhighlights,0,1,1,2
culturetrends culture culturebuzz culturenews culturegoals cultureinspo cultureicons,Casual,Instagram,Gen Z,culturetrends culture culturebuzz culturenews culturegoals cultureinspo cultureicons,Trends,Follow for more!,medium,kaggle_instagram,culturetrends culture culturebuzz culturenews culturegoals cultureinspo cultureicons,0,1,1,2
new entertainment plus,Casual,Instagram,Gen Z,new entertainment plus,Relationships,Follow for more!,medium,kaggle_instagram,new entertainment plus,0,1,1,2
monks monkhood spiritualgrowth lifecoach cyberzeel,Casual,Instagram,Gen Z,monks monkhood spiritualgrowth lifecoach cyberzeel,Spirituality,Follow for more!,medium,kaggle_instagram,monks monkhood spiritualgrowth lifecoach cyberzeel,0,1,1,2
Balance Beam — Market Expansion. Duration: 15 Days,Professional,Facebook,Gen Z,,Health,Learn more!,low,kaggle_ads,balance beam market expansion duration 15 days,3,0,1,1
api sergeybrin mobile analytics network online,Casual,Instagram,Gen Z,api sergeybrin mobile analytics network online,Business,Follow for more!,medium,kaggle_instagram,api sergeybrin mobile analytics network online,0,1,1,2
games podcast google sports podcast poker daily,Casual,Instagram,Gen Z,games podcast google sports podcast poker daily,Gaming,Follow for more!,medium,kaggle_instagram,games podcast google sports podcast poker daily,0,1,1,2
pacific software co ltd sun data technology corp,Casual,Instagram,Gen Z,pacific software co ltd sun data technology corp,Business,Follow for more!,medium,kaggle_instagram,pacific software co ltd sun data technology corp,0,1,1,2
Silk & Style — Market Expansion. Duration: 30 Days,Professional,Instagram,Gen Z,,Fashion,Learn more!,low,kaggle_ads,silk style market expansion duration 30 days,3,1,1,1
rapicons tupac notoriousbig eminem jayz snoopdogg drdre icecube nas lilwayne,Casual,Instagram,Gen Z,rapicons tupac notoriousbig eminem jayz snoopdogg drdre icecube nas lilwayne cent,Music,Follow for more!,medium,kaggle_instagram,rapicons tupac notoriousbig eminem jayz snoopdogg drdre icecube nas lilwayne,0,1,1,2
Epicurean Edge — Increase Sales. Duration: 30 Days,Professional,Instagram,Professionals,,Food,Learn more!,low,kaggle_ads,epicurean edge increase sales duration 30 days,3,1,4,1
knowledgeskills,Casual,Instagram,Gen Z,knowledgeskills,Knowledge,Follow for more!,medium,kaggle_instagram,knowledgeskills,0,1,1,2
relate adhd focus funny funnymemes brain explorepage,Casual,Instagram,Gen Z,relate adhd focus funny funnymemes brain explorepage,Comedy,Follow for more!,medium,kaggle_instagram,relate adhd focus funny funnymemes brain explorepage,0,1,1,2
population trend local zone unk,Casual,Instagram,Gen Z,population trend local zone unk,Society,Follow for more!,medium,kaggle_instagram,population trend local zone unk,0,1,1,2
european nd,Casual,Instagram,Gen Z,european nd,Sports,Follow for more!,medium,kaggle_instagram,european nd,0,1,1,2
lordbrahma brahmadeva brahmabhakti brahmatemples brahmapuja brahmamantra brahmastotra brahmablessings brahmadeity lordbrahmaji,Casual,Instagram,Gen Z,lordbrahma brahmadeva brahmabhakti brahmatemples brahmapuja brahmamantra brahmastotra brahmablessings brahmadeity lordbrahmaji,Spirituality,Follow for more!,medium,kaggle_instagram,lordbrahma brahmadeva brahmabhakti brahmatemples brahmapuja brahmamantra brahmastotra brahmablessings brahmadeity lordbrahmaji,0,1,1,2
pedro pedroraccoon raccoon memes funnymemes funnyart art coffee coffeetime,Casual,Instagram,Gen Z,pedro pedroraccoon raccoon memes funnymemes funnyart art coffee coffeetime,Comedy,Follow for more!,medium,kaggle_instagram,pedro pedroraccoon raccoon memes funnymemes funnyart art coffee coffeetime,0,1,1,2
"Next time when I'll be reading some LinkedIn Influencer's story, I am starting from the last line.
If there's a link attached to it, it's most probably a fake one.
Saves me time!",Casual,Instagram,Professionals,,"Productivity, Time Management",,medium,kaggle_linkedin,next time reading linkedin influencer story starting last line link attached probably fake one saves time,0,1,4,2
mensfashion mensstyle menswear mensfashionweek mensclothing,Casual,Instagram,Gen Z,mensfashion mensstyle menswear mensfashionweek mensclothing,Fashion,Follow for more!,medium,kaggle_instagram,mensfashion mensstyle menswear mensfashionweek mensclothing,0,1,1,2
Silicon Saga — Product Launch. Duration: 60 Days,Professional,Instagram,Professionals,,Technology,Learn more!,low,kaggle_ads,silicon saga product launch duration 60 days,3,1,4,1
marathi marathi son ki main series comedy drama,Casual,Instagram,Gen Z,marathi marathi son ki main series comedy drama,Cinema,Follow for more!,medium,kaggle_instagram,marathi marathi son ki main series comedy drama,0,1,1,2
"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks.",Casual,Twitter,Millennials,#Adventure #SnowPeakDance,General,Share your thoughts!,low,kaggle_sentiment,skiing slopes swiss alps turn dance majesty snow capped peaks,0,3,2,1
anderson,Casual,Instagram,Gen Z,anderson,Fitness,Follow for more!,medium,kaggle_instagram,anderson,0,1,1,2
sports section swimcommunity event swimming racing,Casual,Instagram,Gen Z,sports section swimcommunity event swimming racing,Fitness,Follow for more!,medium,kaggle_instagram,sports section swimcommunity event swimming racing,0,1,1,2
Dine Divine — Increase Sales. Duration: 30 Days,Professional,Facebook,Gen Z,,Food,Learn more!,low,kaggle_ads,dine divine increase sales duration 30 days,3,0,1,1
reels funny memes love,Casual,Instagram,Gen Z,reels funny memes love,Trends,Follow for more!,medium,kaggle_instagram,reels funny memes love,0,1,1,2
"Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent.",Casual,Twitter,Millennials,#Jealous #HeartOfDiscontent,General,Share your thoughts!,low,kaggle_sentiment,jealousy venom seeps veins poisoning heart turning breeding ground discontent,0,3,2,1
Nest Neat — Increase Sales. Duration: 60 Days,Professional,Instagram,Millennials,,Home,Learn more!,low,kaggle_ads,nest neat increase sales duration 60 days,3,1,2,1
salon top wear magazine focus curl online,Casual,Instagram,Gen Z,salon top wear magazine focus curl online,Healthcare,Follow for more!,medium,kaggle_instagram,salon top wear magazine focus curl online,0,1,1,2
Gastronomy Guild — Product Launch. Duration: 60 Days,Professional,Facebook,Professionals,,Food,Learn more!,low,kaggle_ads,gastronomy guild product launch duration 60 days,3,0,4,1
bala kumar radha krishna innocent mani vijay kumar,Casual,Instagram,Gen Z,bala kumar radha krishna innocent mani vijay kumar,Sports,Follow for more!,medium,kaggle_instagram,bala kumar radha krishna innocent mani vijay kumar,0,1,1,2
gamingnews gamingmagazines gamingpodcasts gamingreviews gamingpreviews gamingblogs gamingevents gaminganalysis,Casual,Instagram,Gen Z,gamingnews gamingmagazines gamingpodcasts gamingreviews gamingpreviews gamingblogs gamingevents gaminganalysis,Gaming,Follow for more!,medium,kaggle_instagram,gamingnews gamingmagazines gamingpodcasts gamingreviews gamingpreviews gamingblogs gamingevents gaminganalysis,0,1,1,2
templeartindia,Casual,Instagram,Gen Z,templeartindia,Architecture,Follow for more!,medium,kaggle_instagram,templeartindia,0,1,1,2
campus today online online,Casual,Instagram,Gen Z,campus today online online,Fitness,Follow for more!,medium,kaggle_instagram,campus today online online,0,1,1,2
"Embarking on a journey of discovery, fueled by curiosity and a thirst for knowledge.",Casual,Twitter,Millennials,#Curiosity #Learning,General,Share your thoughts!,low,kaggle_sentiment,embarking journey discovery fueled curiosity thirst knowledge,0,3,2,1
poison tree owl golden eagle owl,Casual,Instagram,Gen Z,poison tree owl golden eagle owl,Motivation,Follow for more!,medium,kaggle_instagram,poison tree owl golden eagle owl,0,1,1,2
indianschools indianstudents,Casual,Instagram,Gen Z,indianschools indianstudents,Knowledge,Follow for more!,medium,kaggle_instagram,indianschools indianstudents,0,1,1,2
sale digitalproducts darkfeminine selflove selfcare love loveyourself motivation positivevibes happiness,Casual,Instagram,Gen Z,sale digitalproducts darkfeminine selflove selfcare love loveyourself motivation positivevibes happiness inspiration life quotes instagood,Education,Follow for more!,medium,kaggle_instagram,sale digitalproducts darkfeminine selflove selfcare love loveyourself motivation positivevibes happiness,0,1,1,2
karandesai project designer designer kdad house designinterior project photo instadaily,Casual,Instagram,Gen Z,karandesai project designer designer kdad house designinterior project photo instadaily sound design instalike weekendvibes,Architecture,Follow for more!,medium,kaggle_instagram,karandesai project designer designer kdad house designinterior project photo instadaily,0,1,1,2
mindsetcoach selfimprovement,Casual,Instagram,Gen Z,mindsetcoach selfimprovement,Motivation,Follow for more!,medium,kaggle_instagram,mindsetcoach selfimprovement,0,1,1,2
Trend Tailors — Product Launch. Duration: 45 Days,Professional,Facebook,Professionals,,Fashion,Learn more!,low,kaggle_ads,trend tailors product launch duration 45 days,3,0,4,1
yuvrajsingh kapildev anilkumble sunilgavaskar ravindrajadeja rishabhpant jaspritbumrah,Casual,Instagram,Gen Z,yuvrajsingh kapildev anilkumble sunilgavaskar ravindrajadeja rishabhpant jaspritbumrah,Sports,Follow for more!,medium,kaggle_instagram,yuvrajsingh kapildev anilkumble sunilgavaskar ravindrajadeja rishabhpant jaspritbumrah,0,1,1,2
Excitement building up for the upcoming vacation!,Casual,Facebook,Millennials,#Excitement #TravelPlans,General,Share your thoughts!,low,kaggle_sentiment,excitement building upcoming vacation,0,0,2,1
"Underneath the city lights, the dancer expresses emotions through graceful movements, creating a mesmerizing performance under the night sky.",Casual,Twitter,Millennials,#Mesmerizing #NightDancePerformance,General,Share your thoughts!,medium,kaggle_sentiment,underneath city lights dancer expresses emotions graceful movements creating mesmerizing performance night sky,0,3,2,2
return,Casual,Instagram,Gen Z,return,Society,Follow for more!,medium,kaggle_instagram,return,0,1,1,2
Dine Divine — Product Launch. Duration: 30 Days,Professional,Instagram,Gen Z,,Food,Learn more!,low,kaggle_ads,dine divine product launch duration 30 days,3,1,1,1
crickettraining cricketskills crickettips cricketmatchday ipl ipl ipl ipl mumbaiindians,Casual,Instagram,Gen Z,crickettraining cricketskills crickettips cricketmatchday ipl ipl ipl ipl mumbaiindians,Sports,Follow for more!,medium,kaggle_instagram,crickettraining cricketskills crickettips cricketmatchday ipl ipl ipl ipl mumbaiindians,0,1,1,2
Experiencing hate comments for expressing personal opinions. Online negativity prevails.,Casual,Twitter,Millennials,#OnlineOpinions #HighSchoolCriticism,General,Share your thoughts!,low,kaggle_sentiment,experiencing hate comments expressing personal opinions online negativity prevails,0,3,2,1
cat cats catsofinstagram catstagram catlover catlife instagram catlovers kitten instacat,Casual,Instagram,Gen Z,cat cats catsofinstagram catstagram catlover catlife instagram catlovers kitten instacat kitty pet cute love meow catoftheday pets kittens animals catlove cutecat world lovemycat cutecritters petphotography petfriendly kittycutenss petportrait petcare peradventure,Animals,Follow for more!,medium,kaggle_instagram,cat cats catsofinstagram catstagram catlover catlife instagram catlovers kitten instacat,0,1,1,2
engineering differentiation optimisation alevelmaths mathematics,Casual,Instagram,Gen Z,engineering differentiation optimisation alevelmaths mathematics,Education,Follow for more!,medium,kaggle_instagram,engineering differentiation optimisation alevelmaths mathematics,0,1,1,2
structural engineering business woodart ceramic engineering craftedwood craft building,Casual,Instagram,Gen Z,structural engineering business woodart ceramic engineering craftedwood craft building,Crafts,Follow for more!,medium,kaggle_instagram,structural engineering business woodart ceramic engineering craftedwood craft building,0,1,1,2
marvel thor ironman captainamerica tonystark spiderman peterparker captainmarvel,Casual,Instagram,Gen Z,marvel thor ironman captainamerica tonystark spiderman peterparker captainmarvel,Cinema,Follow for more!,medium,kaggle_instagram,marvel thor ironman captainamerica tonystark spiderman peterparker captainmarvel,0,1,1,2
"New year, new fitness goals! 💪",Inspirational,Instagram,Millennials,#NewYear #FitnessGoals,General,Share your thoughts!,medium,kaggle_sentiment,new year new fitness goals,2,1,2,2
⚠️ Important update for all our customers — please read before placing your next order.,Urgent,Facebook,Millennials,#CustomerUpdate #ImportantNotice #WeAreListening,General,Click the link below for full details. Your feedback matters to us.,medium,manual,important update customers please read placing next order,4,0,2,2
Excitement for a weekend road trip to explore new places.,Casual,Twitter,Millennials,#Excitement #WeekendAdventure,General,Share your thoughts!,medium,kaggle_sentiment,excitement weekend road trip explore new places,0,3,2,2
reels foryou gymtips legs legworkout workout gym bodybuilding exercise legday,Casual,Instagram,Gen Z,reels foryou gymtips legs legworkout workout gym bodybuilding exercise legday musclegain fitness fitonomyapp,Fitness,Follow for more!,medium,kaggle_instagram,reels foryou gymtips legs legworkout workout gym bodybuilding exercise legday,0,1,1,2
Silk & Style — Product Launch. Duration: 15 Days,Professional,Twitter,Gen Z,,Fashion,Learn more!,low,kaggle_ads,silk style product launch duration 15 days,3,3,1,1
First generation college student. First in my family to get a corporate job. First to fail. First to get back up. Your story is your strength.,Inspirational,Instagram,Students,#FirstGen #CareerJourney #Inspiration #Students #Proud,General,Share your first-gen story in the comments 💪,high,manual,first generation college student first family get corporate job first fail first get back story strength,2,1,5,0
Serenity found in the melody of a peaceful piano.,Casual,Twitter,Millennials,#Serenity #PeacefulMelody,General,Share your thoughts!,low,kaggle_sentiment,serenity found melody peaceful piano,0,3,2,1
wordoftheday vocabulary fyp art dictionary booktok words wordsofwisdom dailywords style,Casual,Instagram,Gen Z,wordoftheday vocabulary fyp art dictionary booktok words wordsofwisdom dailywords style aestheticwords text dictionary news rarewords quotestagram quotes lifequotes newsletter viralreels official website newsletter readers poetry valentinesday,Education,Follow for more!,medium,kaggle_instagram,wordoftheday vocabulary fyp art dictionary booktok words wordsofwisdom dailywords style,0,1,1,2
indianbeaches indiancoastline indianseaside,Casual,Instagram,Gen Z,indianbeaches indiancoastline indianseaside,Travel,Follow for more!,medium,kaggle_instagram,indianbeaches indiancoastline indianseaside,0,1,1,2
petaccessories pettoys petfood petcare pettraining petsupplies petequipment petshelters petgrooming pethealth,Casual,Instagram,Gen Z,petaccessories pettoys petfood petcare pettraining petsupplies petequipment petshelters petgrooming pethealth,Animals,Follow for more!,medium,kaggle_instagram,petaccessories pettoys petfood petcare pettraining petsupplies petequipment petshelters petgrooming pethealth,0,1,1,2
ladkiyokabhai bhai papakipari crush relatable facts singlelife awardwinning,Casual,Instagram,Gen Z,ladkiyokabhai bhai papakipari crush relatable facts singlelife awardwinning,Relationships,Follow for more!,medium,kaggle_instagram,ladkiyokabhai bhai papakipari crush relatable facts singlelife awardwinning,0,1,1,2
business enterprise brand design solutions,Casual,Instagram,Gen Z,business enterprise brand design solutions,Fashion,Follow for more!,medium,kaggle_instagram,business enterprise brand design solutions,0,1,1,2
delhistructures delhibuildings delhidesign delhiarchitects,Casual,Instagram,Gen Z,delhistructures delhibuildings delhidesign delhiarchitects,Architecture,Follow for more!,medium,kaggle_instagram,delhistructures delhibuildings delhidesign delhiarchitects,0,1,1,2
dhruvrathee unk national explore website podcast online youtube,Casual,Instagram,Gen Z,dhruvrathee unk national explore website podcast online youtube,Society,Follow for more!,medium,kaggle_instagram,dhruvrathee unk national explore website podcast online youtube,0,1,1,2
Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers.,Casual,Facebook,Millennials,#ScienceFair #HighSchoolScience,General,Share your thoughts!,low,kaggle_sentiment,participating science fair showcase unique experiment sharing knowledge peers,0,0,2,1
Fiber Fashion — Increase Sales. Duration: 45 Days,Professional,Twitter,Millennials,,Fashion,Learn more!,low,kaggle_ads,fiber fashion increase sales duration 45 days,3,3,2,1
Cyber Circuit — Market Expansion. Duration: 30 Days,Professional,Twitter,Professionals,,Technology,Learn more!,low,kaggle_ads,cyber circuit market expansion duration 30 days,3,3,4,1
Balance Beam — Brand Awareness. Duration: 30 Days,Professional,Pinterest,Professionals,,Health,Learn more!,low,kaggle_ads,balance beam brand awareness duration 30 days,3,2,4,1
Harmony resonates as musicians play a symphony of unity.,Casual,Instagram,Millennials,#Harmony #MusicalUnity,General,Share your thoughts!,medium,kaggle_sentiment,harmony resonates musicians play symphony unity,0,1,2,2
A reminder to all parents: You are doing an amazing job even on the days it doesn't feel like it. 💛,Inspirational,Facebook,Parents,#ParentingTips #YouAreEnough #MomLife #DadLife #FamilyFirst,General,Share this with every parent you know 💛,high,manual,reminder parents amazing job even days feel like,2,0,3,0
music musiclovers musicislife musicinspo musicgoals musiccommunity musicfans musicvibes musicfestival,Casual,Instagram,Gen Z,music musiclovers musicislife musicinspo musicgoals musiccommunity musicfans musicvibes musicfestival,Music,Follow for more!,medium,kaggle_instagram,music musiclovers musicislife musicinspo musicgoals musiccommunity musicfans musicvibes musicfestival,0,1,1,2
Things my kids say that make zero sense but somehow make perfect sense 😂 Part 7,Casual,Instagram,Parents,#ParentingTok #KidsSayTheDarnestThings #MomTok #DadTok #FamilyComedy,General,Follow for Part 8 tomorrow — it only gets better 😂,high,manual,things kids say make zero sense somehow make perfect sense part,0,1,3,0
narayanmurthy infosys infosysgoals,Casual,Instagram,Gen Z,narayanmurthy infosys infosysgoals,Business,Follow for more!,medium,kaggle_instagram,narayanmurthy infosys infosysgoals,0,1,1,2
comedy viral video funny branding,Casual,Instagram,Gen Z,comedy viral video funny branding,Comedy,Follow for more!,medium,kaggle_instagram,comedy viral video funny branding,0,1,1,2
jackma alibaba antgroup alipay aliexpress alibabagoals,Casual,Instagram,Gen Z,jackma alibaba antgroup alipay aliexpress alibabagoals,Business,Follow for more!,medium,kaggle_instagram,jackma alibaba antgroup alipay aliexpress alibabagoals,0,1,1,2
express bus,Casual,Instagram,Gen Z,express bus,Travel,Follow for more!,medium,kaggle_instagram,express bus,0,1,1,2
financial audit certified certification certification,Casual,Instagram,Gen Z,financial audit certified certification certification,Technology,Follow for more!,medium,kaggle_instagram,financial audit certified certification certification,0,1,1,2
one indian actor digital artist,Casual,Instagram,Gen Z,one indian actor digital artist,Knowledge,Follow for more!,medium,kaggle_instagram,one indian actor digital artist,0,1,1,2
Code Crafters — Product Launch. Duration: 45 Days,Professional,Instagram,Professionals,,Technology,Learn more!,low,kaggle_ads,code crafters product launch duration 45 days,3,1,4,1
